id,__GUID,category,_to_subway_reach_sr800,_to_subway_g_sr800,_to_bluebike_reach_sr800,_to_bluebike_g_sr800,_to_bus_reach_sr800,_to_bus_g_sr800,geometry,Schools_to_Train_reach,Schools_to_Train_gravity,Schools_to_Train_knn_access,Schools_to_Bus_reach,Schools_to_Bus_gravity,Schools_to_Bus_knn_access,Schools_to_Bluebike_reach,Schools_to_Bluebike_gravity,Schools_to_Bluebike_knn_access,total_knn_access,normalized_knn_access
180,709e67c3-85d3-4351-8bd0-f3e2a21d7d3a,daycare,0.0,0.0,3.0,1.6832640186287675,13.0,7.04455211763055,POINT (231883 903259),0.0,0.0,0.0,13.0,7.04455211763055,2.0,3.0,1.6832640186287675,0.5,2.5,0.29411764705882354
181,734e8844-7ee6-413d-b3b8-47a0ca379092,daycare,1.0,0.47485592681838606,3.0,1.9663325436542023,20.0,13.544804626824428,POINT (230609 904712),1.0,0.47485592681838606,6.0,20.0,13.544804626824428,2.0,3.0,1.9663325436542023,0.5,8.5,1.0
182,52904050-8693-4dc8-bf61-d3652b5e40e1,daycare,1.0,0.6443280718601008,6.0,3.553465958406221,24.0,14.396168986785295,POINT (231242 902789),1.0,0.6443280718601008,6.0,24.0,14.396168986785295,2.0,6.0,3.553465958406221,0.5,8.5,1.0
183,5eb6c04c-ab14-42b9-972d-233ef4f4e847,daycare,0.0,0.0,2.0,1.1926475537572703,14.0,8.509318331491981,POINT (228613 903116),0.0,0.0,0.0,14.0,8.509318331491981,2.0,2.0,1.1926475537572703,0.5,2.5,0.29411764705882354
184,ccde7caf-3bae-4490-8e9b-133c5a1d40b9,daycare,0.0,0.0,8.0,4.323061425319288,45.0,26.79474475503449,POINT (233120 902158),0.0,0.0,0.0,45.0,26.79474475503449,2.0,8.0,4.323061425319288,0.5,2.5,0.29411764705882354
185,f7cab844-f587-405c-afe8-815b418de983,daycare,0.0,0.0,3.0,1.5991030587090411,14.0,7.411868103339978,POINT (230996 903657),0.0,0.0,0.0,14.0,7.411868103339978,2.0,3.0,1.5991030587090411,0.5,2.5,0.29411764705882354
186,f0cb7df3-1595-4525-ba25-c0e6444a3fcc,daycare,0.0,0.0,4.0,2.0180895389353,10.0,6.407504764192749,POINT (234340 902187),0.0,0.0,0.0,10.0,6.407504764192749,2.0,4.0,2.0180895389353,0.5,2.5,0.29411764705882354
187,441e0fbe-7ae1-47cf-b20e-eb503a9cccd6,daycare,0.0,0.0,0.0,0.0,16.0,10.849460468408104,POINT (228386 904618),0.0,0.0,0.0,16.0,10.849460468408104,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
188,71b1f5eb-b423-429c-8b56-8fd71632fe23,daycare,0.0,0.0,4.0,2.0263495132874794,10.0,6.1562461606964405,POINT (232308 900748),0.0,0.0,0.0,10.0,6.1562461606964405,2.0,4.0,2.0263495132874794,0.5,2.5,0.29411764705882354
189,6404b6c6-944d-4176-8c64-59c512c74ef6,daycare,0.0,0.0,3.0,1.6345436550618833,14.0,7.885006690453471,POINT (230273 903987),0.0,0.0,0.0,14.0,7.885006690453471,2.0,3.0,1.6345436550618833,0.5,2.5,0.29411764705882354
190,f7520c50-fadf-415a-a58c-f8668e4a5605,daycare,1.0,0.7205151193341783,5.0,3.0244691973162294,36.0,21.63087043200422,POINT (232402 901880),1.0,0.7205151193341783,6.0,36.0,21.63087043200422,2.0,5.0,3.0244691973162294,0.5,8.5,1.0
191,803c0ed0-0ee7-473d-aae7-627b18b5e6ef,daycare,1.0,0.4762915618887354,6.0,3.6967414518845207,32.0,17.615779925833962,POINT (233206 901659),1.0,0.4762915618887354,6.0,32.0,17.615779925833962,2.0,6.0,3.6967414518845207,0.5,8.5,1.0
192,95ed11a0-8919-4f93-9147-6769b98d97ab,daycare,1.0,0.48486004915798103,2.0,0.9760181048400385,5.0,2.4155120692255245,POINT (230914 904026),1.0,0.48486004915798103,6.0,5.0,2.4155120692255245,2.0,2.0,0.9760181048400385,0.5,8.5,1.0
193,0bae884c-935a-46f0-94cc-f4ffadb64e6a,daycare,0.0,0.0,3.0,1.5616778747428108,23.0,13.967740790786053,POINT (232160 902842),0.0,0.0,0.0,23.0,13.967740790786053,2.0,3.0,1.5616778747428108,0.5,2.5,0.29411764705882354
194,72b2587b-a657-4ce0-bdaf-6082d5a9ce23,daycare,1.0,0.722775472213745,5.0,3.0311206322060227,36.0,21.659962485743314,POINT (232394 901891),1.0,0.722775472213745,6.0,36.0,21.659962485743314,2.0,5.0,3.0311206322060227,0.5,8.5,1.0
195,78ac5360-7fe7-4e46-9a2c-bc468b158ad3,daycare,1.0,0.5061938604220088,5.0,2.7511779765924826,27.0,15.44054168602503,POINT (232027 901739),1.0,0.5061938604220088,6.0,27.0,15.44054168602503,2.0,5.0,2.7511779765924826,0.5,8.5,1.0
196,b472519a-ae5c-4dd0-9498-fc1099fd686c,daycare,0.0,0.0,2.0,1.085790352468143,16.0,8.55186669557434,POINT (230738 903708),0.0,0.0,0.0,16.0,8.55186669557434,2.0,2.0,1.085790352468143,0.5,2.5,0.29411764705882354
197,79d61e7d-690f-479c-9478-b2457cb16b4a,daycare,1.0,0.5202678130897904,6.0,3.3736831884356207,45.0,27.685858942626638,POINT (232998 902170),1.0,0.5202678130897904,6.0,45.0,27.685858942626638,2.0,6.0,3.3736831884356207,0.5,8.5,1.0
198,77af9207-07e1-4864-ae2f-e02ecdb8e965,daycare,0.0,0.0,3.0,1.5863081972562805,7.0,4.011967276684594,POINT (231562 903612),0.0,0.0,0.0,7.0,4.011967276684594,2.0,3.0,1.5863081972562805,0.5,2.5,0.29411764705882354
199,ee04c1da-46c8-4d63-8202-13a7f3f0ce95,daycare,1.0,0.4517967189739311,5.0,2.579003079549653,9.0,5.295271028586778,POINT (231477 903608),1.0,0.4517967189739311,6.0,9.0,5.295271028586778,2.0,5.0,2.579003079549653,0.5,8.5,1.0
200,6b1b8373-f912-4c66-a0c7-4808e0867508,daycare,1.0,0.6993799838142475,6.0,3.4164451652346957,34.0,20.499647428068215,POINT (232347 901888),1.0,0.6993799838142475,6.0,34.0,20.499647428068215,2.0,6.0,3.4164451652346957,0.5,8.5,1.0
201,7a3b96ce-29ea-46eb-9afb-67457ec1361d,privateschool,0.0,0.0,3.0,2.0269629888603355,26.0,16.070204200976157,POINT (233463 902636),0.0,0.0,0.0,26.0,16.070204200976157,2.0,3.0,2.0269629888603355,0.5,2.5,0.29411764705882354
202,1f663afd-1d21-413b-a74a-22e2cc986199,privateschool,0.0,0.0,2.0,1.3964019244885193,8.0,4.459143800890354,POINT (230232 904462),0.0,0.0,0.0,8.0,4.459143800890354,2.0,2.0,1.3964019244885193,0.5,2.5,0.29411764705882354
203,65f1b467-06e7-43a4-8fe2-20cae68b410e,privateschool,0.0,0.0,2.0,1.0477717743794974,9.0,5.080222268404639,POINT (231684 901201),0.0,0.0,0.0,9.0,5.080222268404639,2.0,2.0,1.0477717743794974,0.5,2.5,0.29411764705882354
204,dd6ece05-6b3c-43fa-9eca-329d45ca41f1,privateschool,1.0,0.6671800024944139,7.0,3.9887545390097214,38.0,23.72775495284141,POINT (232873 901965),1.0,0.6671800024944139,6.0,38.0,23.72775495284141,2.0,7.0,3.9887545390097214,0.5,8.5,1.0
205,ee6951ce-7193-4607-adbc-728c95971b37,privateschool,0.0,0.0,8.0,4.389980387525982,14.0,7.2105228940864645,POINT (234156 901991),0.0,0.0,0.0,14.0,7.2105228940864645,2.0,8.0,4.389980387525982,0.5,2.5,0.29411764705882354
206,cb152d8a-01f4-4c41-b04d-7b283a9dcbe6,privateschool,0.0,0.0,3.0,1.7617207489573725,18.0,10.51761054395289,POINT (230321 904691),0.0,0.0,0.0,18.0,10.51761054395289,2.0,3.0,1.7617207489573725,0.5,2.5,0.29411764705882354
207,4bdd5019-d5cd-4720-8c98-dc2335d331cf,privateschool,0.0,0.0,2.0,1.4039532415708589,12.0,7.695888210886343,POINT (230188 902832),0.0,0.0,0.0,12.0,7.695888210886343,2.0,2.0,1.4039532415708589,0.5,2.5,0.29411764705882354
208,2edda3f5-743b-4622-b1f7-ad417afbe907,privateschool,1.0,0.575176700251538,4.0,2.770005573214662,1.0,0.5371290574945348,POINT (235364 902254),1.0,0.575176700251538,6.0,1.0,0.5371290574945348,0.75,4.0,2.770005573214662,0.5,7.25,0.8529411764705882
209,08c7e09f-a543-4b9a-b5f0-146c986f9687,privateschool,1.0,0.4952189192563026,7.0,3.6244296167203975,30.0,17.56505389379943,POINT (232051 902100),1.0,0.4952189192563026,6.0,30.0,17.56505389379943,2.0,7.0,3.6244296167203975,0.5,8.5,1.0
210,2eb941aa-c727-4d8d-98a0-d605d5ce90e3,privateschool,1.0,0.787337745647896,9.0,5.169190690142635,37.0,22.8175375921962,POINT (232814 901771),1.0,0.787337745647896,6.0,37.0,22.8175375921962,2.0,9.0,5.169190690142635,0.5,8.5,1.0
211,7727405f-37f7-462e-a32b-c797417a00e4,privateschool,0.0,0.0,0.0,0.0,16.0,9.75593377119888,POINT (228469 904598),0.0,0.0,0.0,16.0,9.75593377119888,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
212,647c78bf-49c2-4cec-abbd-930bf18612b2,privateschool,1.0,0.5138164095367675,6.0,3.291270892525096,45.0,25.722542861638374,POINT (232474 902183),1.0,0.5138164095367675,6.0,45.0,25.722542861638374,2.0,6.0,3.291270892525096,0.5,8.5,1.0
213,26c1ff33-d1cf-49cd-9e4a-f711bf93d7bb,privateschool,1.0,0.5949034078219035,8.0,4.591757669794772,27.0,15.828875623085624,POINT (231689 902345),1.0,0.5949034078219035,6.0,27.0,15.828875623085624,2.0,8.0,4.591757669794772,0.5,8.5,1.0
214,bd8364c7-8d04-4e72-99f1-a0bdb7991efa,privateschool,1.0,0.5229903572560568,7.0,4.194844313976598,8.0,4.941605177464984,POINT (233609 901103),1.0,0.5229903572560568,6.0,8.0,4.941605177464984,2.0,7.0,4.194844313976598,0.5,8.5,1.0
215,97b08b67-fa6d-433a-8ada-2a43042ceefe,privateschool,0.0,0.0,1.0,0.4994952868044,6.0,3.6719116172413373,POINT (230196 905843),0.0,0.0,0.0,6.0,3.6719116172413373,2.0,1.0,0.4994952868044,0.25,2.25,0.2647058823529412
216,b0c1a7e9-ef07-4753-8f87-3d3c32ec8fd1,privateschool,0.0,0.0,4.0,2.4361243933181016,20.0,10.363153715813832,POINT (231516 903364),0.0,0.0,0.0,20.0,10.363153715813832,2.0,4.0,2.4361243933181016,0.5,2.5,0.29411764705882354
217,0505b2df-e338-4276-85f2-8f7f23d49fe7,privateschool,0.0,0.0,3.0,1.7303060316872736,17.0,10.747346923385855,POINT (231101 903248),0.0,0.0,0.0,17.0,10.747346923385855,2.0,3.0,1.7303060316872736,0.5,2.5,0.29411764705882354
218,3dd90832-b8e1-470d-b6de-6bfd35ecf96c,privateschool,1.0,0.7205906886396203,4.0,2.8799449060037015,16.0,10.715648409802537,POINT (231173 902384),1.0,0.7205906886396203,6.0,16.0,10.715648409802537,2.0,4.0,2.8799449060037015,0.5,8.5,1.0
219,85bbb8e7-b962-4fd6-b773-e9210b486f03,privateschool,1.0,0.7095102719165095,6.0,3.6930842326885047,24.0,14.854512731089658,POINT (231166 902728),1.0,0.7095102719165095,6.0,24.0,14.854512731089658,2.0,6.0,3.6930842326885047,0.5,8.5,1.0
220,f8a893a1-5657-4ee9-8f31-2f18a7579468,privateschool,1.0,0.5223306299397976,6.0,3.576051039104954,21.0,12.871641429227367,POINT (231319 903189),1.0,0.5223306299397976,6.0,21.0,12.871641429227367,2.0,6.0,3.576051039104954,0.5,8.5,1.0
221,d391b19f-dde9-421b-b264-e0e84bba4554,privateschool,1.0,0.6380047230905105,7.0,4.130957422417403,28.0,16.881654548910923,POINT (231140 902841),1.0,0.6380047230905105,6.0,28.0,16.881654548910923,2.0,7.0,4.130957422417403,0.5,8.5,1.0
222,532c6068-0529-4445-a7ce-82c3f5ce42c1,privateschool,1.0,0.5153007038358207,6.0,3.7676936114585624,32.0,19.827677534794354,POINT (231802 902878),1.0,0.5153007038358207,6.0,32.0,19.827677534794354,2.0,6.0,3.7676936114585624,0.5,8.5,1.0
223,cbff761e-91cb-44b4-80e2-fa0a592c76e2,privateschool,1.0,0.7819490584722828,9.0,5.457603438063189,32.0,19.151143700643317,POINT (231539 902730),1.0,0.7819490584722828,6.0,32.0,19.151143700643317,2.0,9.0,5.457603438063189,0.5,8.5,1.0
224,6524cf22-a194-40d3-a7ad-dcc4c0a234c4,privateschool,1.0,0.5393976603704279,6.0,3.257211009349708,24.0,14.368694546092264,POINT (230948 902935),1.0,0.5393976603704279,6.0,24.0,14.368694546092264,2.0,6.0,3.257211009349708,0.5,8.5,1.0
225,b866b77a-6d52-49f6-ad85-8dc36f411266,privateschool,0.0,0.0,3.0,1.6369552003506158,14.0,7.869919259831491,POINT (230269 903989),0.0,0.0,0.0,14.0,7.869919259831491,2.0,3.0,1.6369552003506158,0.5,2.5,0.29411764705882354
226,9da44c47-ba75-4397-8758-52e708efd2f6,privateschool,0.0,0.0,2.0,1.219781636844449,7.0,3.4637038061750425,POINT (230421 904208),0.0,0.0,0.0,7.0,3.4637038061750425,2.0,2.0,1.219781636844449,0.5,2.5,0.29411764705882354
227,6b946019-533f-4686-9685-7697b88b585e,privateschool,0.0,0.0,0.0,0.0,6.0,3.0358949377799402,POINT (229742 902342),0.0,0.0,0.0,6.0,3.0358949377799402,2.0,0.0,0.0,0.0,2.0,0.23529411764705882
228,8000b1f6-b413-4993-a846-2c5c1d59cb97,privateschool,0.0,0.0,0.0,0.0,0.0,0.0,POINT (230027 902329),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,9ae02158-2a6f-4488-a7d7-d3f5d1008e11,privateschool,1.0,0.6813030029214013,6.0,3.770910373043369,27.0,17.043557167575894,POINT (232571 901476),1.0,0.6813030029214013,6.0,27.0,17.043557167575894,2.0,6.0,3.770910373043369,0.5,8.5,1.0
230,63f3fb79-e10f-4def-8b66-2997c5b8e33b,privateschool,0.0,0.0,1.0,0.7512446099175702,18.0,10.541500251224816,POINT (230370 903437),0.0,0.0,0.0,18.0,10.541500251224816,2.0,1.0,0.7512446099175702,0.25,2.25,0.2647058823529412
231,e3575efc-40b2-471a-ace3-9825bdafc622,privateschool,0.0,0.0,1.0,0.5928429579419923,14.0,9.0211538583265,POINT (230529 903276),0.0,0.0,0.0,14.0,9.0211538583265,2.0,1.0,0.5928429579419923,0.25,2.25,0.2647058823529412
232,e0b70cdf-6ac8-4b4a-8d3d-593b07aa753b,privateschool,0.0,0.0,1.0,0.5232866495781234,6.0,3.6798498131454807,POINT (230344 905736),0.0,0.0,0.0,6.0,3.6798498131454807,2.0,1.0,0.5232866495781234,0.25,2.25,0.2647058823529412
233,ff27e6fb-a523-4695-a8ba-f56ad656fbcd,privateschool,0.0,0.0,2.0,1.338874347508452,19.0,11.866892445120927,POINT (230485 905028),0.0,0.0,0.0,19.0,11.866892445120927,2.0,2.0,1.338874347508452,0.5,2.5,0.29411764705882354
234,d052ce3f-4eb4-47e3-b171-5390d62cedd0,publicschool,1.0,0.47247394272720306,5.0,2.961948423818261,41.0,25.041297498750644,POINT (232643 902343),1.0,0.47247394272720306,6.0,41.0,25.041297498750644,2.0,5.0,2.961948423818261,0.5,8.5,1.0
235,5c7cef66-3afa-4af6-9260-7c5fdc5781bc,publicschool,0.0,0.0,4.0,2.5048555879888292,43.0,25.637560587323087,POINT (232606 902365),0.0,0.0,0.0,43.0,25.637560587323087,2.0,4.0,2.5048555879888292,0.5,2.5,0.29411764705882354
236,91af9728-9944-431e-ae80-2cb66697e9b3,publicschool,0.0,0.0,3.0,2.1689789257628287,18.0,10.815157945557274,POINT (229693 903814),0.0,0.0,0.0,18.0,10.815157945557274,2.0,3.0,2.1689789257628287,0.5,2.5,0.29411764705882354
237,2c7be26e-5546-4043-80d4-8d62ba382d4c,publicschool,1.0,0.4712206088200251,3.0,1.8515189687424378,19.0,12.474203324872828,POINT (230626 904693),1.0,0.4712206088200251,6.0,19.0,12.474203324872828,2.0,3.0,1.8515189687424378,0.5,8.5,1.0
238,7d47534c-fca8-4e36-b29a-bebfa841a6f8,publicschool,0.0,0.0,3.0,2.035301426867259,16.0,9.325581286044185,POINT (231863 901909),0.0,0.0,0.0,16.0,9.325581286044185,2.0,3.0,2.035301426867259,0.5,2.5,0.29411764705882354
239,20c67276-23c6-42f4-8a75-90d85c1f1b71,publicschool,0.0,0.0,1.0,0.586305497499034,13.0,7.756089061912971,POINT (234026 902188),0.0,0.0,0.0,13.0,7.756089061912971,2.0,1.0,0.586305497499034,0.25,2.25,0.2647058823529412
240,308b8c7e-4bad-4d4a-ae49-1aaed3728a39,publicschool,0.0,0.0,3.0,2.0341726928833817,16.0,9.28410343771648,POINT (231857 901866),0.0,0.0,0.0,16.0,9.28410343771648,2.0,3.0,2.0341726928833817,0.5,2.5,0.29411764705882354
241,f7149643-96c5-4951-a555-8d4afe4bbef4,publicschool,1.0,0.5665880614147002,4.0,2.4105135676703884,27.0,16.392091272721824,POINT (232273 901464),1.0,0.5665880614147002,6.0,27.0,16.392091272721824,2.0,4.0,2.4105135676703884,0.5,8.5,1.0
242,931417f5-592f-4be1-b32a-b4d1bc1e2b95,publicschool,0.0,0.0,3.0,1.584920083997638,6.0,3.5513452237960066,POINT (231565 903608),0.0,0.0,0.0,6.0,3.5513452237960066,2.0,3.0,1.584920083997638,0.5,2.5,0.29411764705882354
243,163c7ad0-0784-4293-9992-54df5a4a08e1,publicschool,0.0,0.0,3.0,2.1321010587063354,18.0,10.684693920034098,POINT (229659 903831),0.0,0.0,0.0,18.0,10.684693920034098,2.0,3.0,2.1321010587063354,0.5,2.5,0.29411764705882354
244,00c6c171-64c0-44ad-9b27-4346a5bcde69,publicschool,1.0,0.47973552645289563,5.0,3.268394301793694,29.0,19.091313850204784,POINT (231955 902733),1.0,0.47973552645289563,6.0,29.0,19.091313850204784,2.0,5.0,3.268394301793694,0.5,8.5,1.0
245,f578c91e-783e-45ea-a921-893e69351a41,publicschool,1.0,0.46893071619208404,5.0,3.374775766014549,33.0,21.064545759340163,POINT (231960 902614),1.0,0.46893071619208404,6.0,33.0,21.064545759340163,2.0,5.0,3.374775766014549,0.5,8.5,1.0
246,54893e70-76ea-42a2-b7c6-c5b704d98e09,publicschool,1.0,0.47051836258123403,3.0,1.9657944522967346,20.0,13.515216570699128,POINT (230599 904711),1.0,0.47051836258123403,6.0,20.0,13.515216570699128,2.0,3.0,1.9657944522967346,0.5,8.5,1.0
247,98f7ceb4-7397-4ae3-9a6c-452ebd056a87,publicschool,0.0,0.0,1.0,0.8467124991169683,8.0,5.193225034431995,POINT (231906 900673),0.0,0.0,0.0,8.0,5.193225034431995,2.0,1.0,0.8467124991169683,0.25,2.25,0.2647058823529412
248,1af39be7-00ea-4389-a228-fc87b952a56a,publicschool,0.0,0.0,3.0,1.5833605089716005,10.0,5.526696403227151,POINT (234049 902184),0.0,0.0,0.0,10.0,5.526696403227151,2.0,3.0,1.5833605089716005,0.5,2.5,0.29411764705882354
249,edbbb247-ca50-43c3-ae54-a1b6f1c22951,publicschool,0.0,0.0,2.0,1.1909482948117482,14.0,8.49719443516609,POINT (228611 903118),0.0,0.0,0.0,14.0,8.49719443516609,2.0,2.0,1.1909482948117482,0.5,2.5,0.29411764705882354
250,dfa7c700-2ee1-4fdd-ab9f-3aba38544523,publicschool,0.0,0.0,3.0,1.6038652453716633,13.0,6.957860292399131,POINT (230989 903643),0.0,0.0,0.0,13.0,6.957860292399131,2.0,3.0,1.6038652453716633,0.5,2.5,0.29411764705882354
251,ef544e97-4450-4e6b-b0ab-75484c660ff4,publicschool,0.0,0.0,7.0,4.062393700788978,35.0,21.415603846134434,POINT (233287 901889),0.0,0.0,0.0,35.0,21.415603846134434,2.0,7.0,4.062393700788978,0.5,2.5,0.29411764705882354
252,fdd40a76-cdf1-4a69-989d-a41b9bc40f06,publicschool,0.0,0.0,8.0,4.334900219325901,44.0,26.366455336785204,POINT (233121 902166),0.0,0.0,0.0,44.0,26.366455336785204,2.0,8.0,4.334900219325901,0.5,2.5,0.29411764705882354
253,c31a4918-bab7-4c41-9385-b1e029b72efc,publicschool,1.0,0.47973552645289563,5.0,3.268394301793694,29.0,19.091313850204784,POINT (231965 902728),1.0,0.47973552645289563,6.0,29.0,19.091313850204784,2.0,5.0,3.268394301793694,0.5,8.5,1.0
254,c6c33433-c053-4300-9e26-bc23c8e377b6,youthcenter,1.0,0.5704989591332331,5.0,3.0174816983105632,48.0,28.93495883263767,POINT (232670 902194),1.0,0.5704989591332331,6.0,48.0,28.93495883263767,2.0,5.0,3.0174816983105632,0.5,8.5,1.0
255,cf799790-0833-44bf-b431-c48f2157196a,youthcenter,0.0,0.0,1.0,0.9151632146754809,11.0,7.014106816283985,POINT (228487 903371),0.0,0.0,0.0,11.0,7.014106816283985,2.0,1.0,0.9151632146754809,0.25,2.25,0.2647058823529412
256,34512bed-75bb-4e63-9850-1ddfc46344b5,youthcenter,1.0,0.48960284480177185,4.0,2.2109891770445302,23.0,13.7474091653666,POINT (232023 901584),1.0,0.48960284480177185,6.0,23.0,13.7474091653666,2.0,4.0,2.2109891770445302,0.5,8.5,1.0
257,9e6c8c74-1261-4ea4-aaf3-6557a510c3da,youthcenter,0.0,0.0,4.0,2.401310461831482,19.0,11.769140353719665,POINT (230598 904674),0.0,0.0,0.0,19.0,11.769140353719665,2.0,4.0,2.401310461831482,0.5,2.5,0.29411764705882354
258,d471097f-d067-4fba-b783-b4b03f4f9193,youthcenter,0.0,0.0,4.0,2.2831173302022076,28.0,16.888012787057516,POINT (233588 902365),0.0,0.0,0.0,28.0,16.888012787057516,2.0,4.0,2.2831173302022076,0.5,2.5,0.29411764705882354
259,42e1c319-a3a0-43ec-9341-120397491c65,youthcenter,1.0,0.6506629662598766,6.0,3.4689378745712287,45.0,27.88262857928251,POINT (232868 902045),1.0,0.6506629662598766,6.0,45.0,27.88262857928251,2.0,6.0,3.4689378745712287,0.5,8.5,1.0
